theta,theta_dot,tau,J,b,k
2.496796764332426,-2.255403474769487,0.8540332659212366,0.5999076431768511,0.23774264721383948,1.1499113325356054
2.4739963461852144,-2.280041814721171,0.8568894480177628,0.5999118900624179,0.23771015875902604,1.1499154099873423
2.4509489165797493,-2.3047429605465095,0.8211199593580061,0.5999160370361027,0.2376776858766726,1.1499193914932218
2.4276598909231226,-2.328902565662676,0.8213088090755127,0.599920084093759,0.23764522857489737,1.149923277050696
2.4041283213463016,-2.3531569576821023,0.7831755247180698,0.5999240312313394,0.2376127868618146,1.1499270666572778
2.3803481349319764,-2.378018641432509,0.7139955108579553,0.5999278784448969,0.23758036074553487,1.1499307603105422
2.356322391994377,-2.4025742937599457,0.6991794083204945,0.5999316257305845,0.2375479502341646,1.149934358008125
2.3320504764253176,-2.427191556905926,0.6620991118996911,0.5999352730846544,0.23751555533580646,1.149937859747724
2.3075507140508926,-2.4499762374424834,0.7383624796320175,0.5999388205034597,0.23748317605855918,1.1499412655270977
2.282817140033225,-2.4733574017667346,0.6690717027084526,0.5999422679834527,0.23745081241051752,1.1499445753440667
2.257848501511769,-2.496863852145583,0.6276406229562173,0.5999456155211862,0.23741846439977243,1.1499477891965124
2.2326516222555925,-2.5196879256176725,0.6343663871711867,0.5999488631133125,0.23738613203441095,1.1499509070823783
2.207221106162207,-2.5430516093385593,0.567680059830176,0.599952010756584,0.2373538153225161,1.1499539289996688
2.1815723421327076,-2.5648764029499738,0.6252986499383639,0.599955058447853,0.23732151427216713,1.1499568549464496
2.155701457464251,-2.587088466845672,0.5674721425234945,0.5999580061840719,0.23728922889143922,1.1499596849208487
2.129610388871429,-2.609106859282214,0.5441535667915666,0.599960853962293,0.23725695918840378,1.1499624189210544
2.1032931319360104,-2.631725693541835,0.47298519961073615,0.5999636017796685,0.23722470517112823,1.149965056945317
2.076751576087034,-2.6541555848976404,0.448775663948286,0.5999662496334505,0.23719246684767603,1.1499675989919484
2.0499988167696968,-2.6752759317336987,0.4915870073557961,0.5999687975209911,0.23716024422610685,1.1499700450593218
2.023023368991969,-2.697544777772763,0.3869923891438775,0.5999712454397426,0.2371280373144762,1.1499723951458711
1.9958350467379349,-2.7188322254034305,0.4096582827449426,0.599973593387257,0.23709584612083595,1.1499746492500929
1.9684418617045818,-2.7393185033353,0.42150048398824935,0.5999758413611863,0.23706367065323386,1.149976807370544
1.9408434113082047,-2.7598450396377032,0.38281474515249686,0.5999779893592826,0.23703151091971375,1.1499788695058437
1.913057078984435,-2.7786332323769702,0.4505971425970215,0.5999800373793979,0.23699936692831555,1.1499808356546721
1.8850766323801138,-2.798044660432122,0.3768867972342885,0.5999819854194841,0.23696723868707537,1.1499827058157708
1.8569150502495437,-2.8161582130570086,0.4180699319033024,0.5999838334775932,0.23693512620402513,1.1499844799879428
1.8285605692072306,-2.8354481042313187,0.3109045350671081,0.5999855815518772,0.23690302948719302,1.1499861581700528
1.8000281722081626,-2.853239699906798,0.3637139350759817,0.599987229640588,0.23687094854460322,1.1499877403610266
1.771311630924944,-2.8716541283218717,0.28940986123208634,0.5999887777420775,0.23683888338427594,1.1499892265598517
1.7424021199771875,-2.890951094775635,0.19916530632902152,0.5999902258547976,0.2368068340142275,1.149990616765577
1.7133163725815361,-2.9085747395651476,0.2618401374413956,0.5999915739773001,0.23677480044247023,1.1499919109773125
1.68405602263606,-2.9260349945476203,0.23411517870336868,0.5999928221082369,0.2367427826770125,1.1499931091942301
1.6546286772158982,-2.942734542016177,0.2420678710427362,0.59999397024636,0.2367107807258588,1.1499942114155632
1.625034282317143,-2.9594394898755225,0.20404365173783062,0.5999950183905213,0.23667879459700955,1.149995217640606
1.5952735529125208,-2.9760729404622355,0.17044084916966917,0.5999959665396724,0.23664682429846137,1.1499961278687145
1.5653520592996655,-2.9921493612855277,0.16579646766106698,0.5999968146928654,0.23661486983820673,1.1499969420993064
1.53526795116908,-3.0084108130585334,0.11657659601721264,0.5999975628492519,0.23658293122423432,1.1499976603318605
1.5050394621625793,-3.0228489006500765,0.18763022288796227,0.5999982110080839,0.2365510084645288,1.1499982825659172
1.474669860582209,-3.036960158037023,0.1691583902829813,0.5999987591687134,0.2365191015670708,1.149998808801078
1.444159831070613,-3.0510029511596186,0.13510050697906517,0.5999992073305919,0.23648721053983707,1.1499992390370062
1.4135085996983814,-3.065123137223157,0.09214672721451465,0.5999995554932714,0.23645533539080044,1.1499995732734267
1.3827036187029484,-3.0804980995432922,-0.02162988097193637,0.5999998036564038,0.23642347612792958,1.1499998115101255
1.3517489434012073,-3.0954675301741132,-0.036260643634631266,0.5999999518197409,0.2363916327591894,1.1499999537469499
1.3206612351540326,-3.108770824717466,0.02466950958942512,0.5999999999831345,0.2363598052925406,1.149999999983809
1.2894316472716703,-3.122958788236223,-0.06720695486070885,0.5999999481465363,0.2363279937359402,1.1499999502206735
1.2580752886376665,-3.1356358634003683,-0.015721397880441683,0.5999997963099986,0.2362961980973411,1.1499998044575745
1.2266024591448375,-3.147282949282901,0.007122225841196303,0.5999995444736727,0.23626441838469206,1.1499995626946062
1.195007994265112,-3.159446487972556,-0.06271046793015023,0.5999991926378107,0.2362326546059381,1.1499992249319226
1.1632926821793932,-3.1715312085718854,-0.09708809075934444,0.5999987408027643,0.2362009067690202,1.1499987911697405
1.1314700126035793,-3.182266957581386,-0.05537634291778906,0.5999981889689856,0.23616917488187522,1.1499982614083368
1.0995387901204543,-3.1931222483125006,-0.10157936412830013,0.5999975371370262,0.23613745895243626,1.1499976356480512
1.067484603420276,-3.205418670017825,-0.22722968603928245,0.599996785307538,0.23610575898863218,1.1499969138892838
1.0353305835071276,-3.215401991314853,-0.12810833897750754,0.5999959334812728,0.23607407499838803,1.1499960961324966
1.0030754131834307,-3.2255170323696833,-0.17524342948456706,0.5999949816590824,0.23604240698962478,1.149995182378213
0.9707166794173849,-3.2358733766045753,-0.22910019774146356,0.5999939298419188,0.23601075497025947,1.149994172627018
0.9382573950157,-3.245928440168494,-0.2505776493039778,0.5999927780308336,0.23597911894820506,1.1499930668795575
0.9057097076314228,-3.2547687384277224,-0.21729072998133886,0.5999915262269787,0.23594749893137063,1.1499918651365393
0.873060766325883,-3.26489413055397,-0.33380763793271717,0.599990174431606,0.2359158949276611,1.1499905673987323
0.840323485523229,-3.2737280802654007,-0.29615388033441,0.5999887226460671,0.23588430694497753,1.1499891736669676
0.8074997478862154,-3.282373763701357,-0.32448597696837,0.5999871708718139,0.23585273499121684,1.1499876839421368
0.7745867724629507,-3.291297542326469,-0.38085356181042407,0.5999855191103982,0.23582117907427208,1.1499860982251933
0.7415923721125272,-3.29944003504236,-0.37382748797994786,0.5999837673634717,0.23578963920203222,1.1499844165171522
0.7085082163426083,-3.308415576991887,-0.46356769674064974,0.5999819156327861,0.23575811538238223,1.1499826388190895
0.6753563499390962,-3.315186640351207,-0.3713609948426066,0.5999799639201934,0.23572660762320308,1.1499807651321432
0.6421415048951,-3.3214845043996175,-0.38258575005338924,0.599977912227645,0.2356951159323717,1.1499787954575122
0.6088619295795916,-3.3279575315508416,-0.4326712805163147,0.5999757605571926,0.235663640317761,1.1499767297964574
0.5755184626248889,-3.3343466954702716,-0.46733106576997496,0.5999735089109881,0.23563218078723985,1.1499745681503004
0.5421082165303579,-3.3410246094530986,-0.5243998218738284,0.5999711572912829,0.23560073734867318,1.1499723105204251
0.5086524407834968,-3.3455775746861085,-0.43679836536680167,0.5999687057004288,0.23556931000992182,1.1499699569082762
0.47514330556861434,-3.3509135214882444,-0.5232152808832976,0.5999661541408774,0.23553789877884262,1.14996750731536
0.44159630335986483,-3.35470022087495,-0.4699519170528342,0.5999635026151802,0.2355065036632884,1.1499649617432441
0.4080091593314841,-3.3587144028380758,-0.5229645057194406,0.5999607511259886,0.23547512467110798,1.149962320193558
0.3743826898471269,-3.362646948435714,-0.5575304909745005,0.5999578996760543,0.23544376181014598,1.149959582667992
0.3407101905121018,-3.367249933502515,-0.6372433050220577,0.5999549482682286,0.23541241508824323,1.149956749168298
0.3069964954727196,-3.371369503938215,-0.6479403659194947,0.5999518969054629,0.2353810845132364,1.14995381969629
0.27323701953265395,-3.375947594006569,-0.7150821132193067,0.5999487455908088,0.23534977009295804,1.1499507942538423
0.23945827945968173,-3.37787400729722,-0.59578885146524,0.5999454943274173,0.23531847183523685,1.1499476728428915
0.20565662812558558,-3.380165133409616,-0.6568610727220566,0.5999421431185399,0.2352871897478974,1.1499444554654352
0.1718536364880266,-3.380299163755899,-0.5667518524191358,0.5999386919675276,0.23525592383876012,1.1499411421235324
0.13803652947986922,-3.381710700815736,-0.6821918565728373,0.5999351408778317,0.23522467411564157,1.149937732819304
0.10420355227566683,-3.3832977204202384,-0.7318335484662395,0.5999314898530033,0.23519344058635416,1.1499342275549314
0.07037167215092999,-3.383188012473685,-0.6692152737142173,0.5999277388966933,0.23516222325870623,1.1499306263326583
0.03651534320923043,-3.3856328941699556,-0.8612444679062075,0.5999238880126527,0.23513102214050222,1.1499269291547898
0.002649184434392639,-3.386615877483779,-0.812943033186282,0.5999199372047326,0.23509983723954225,1.1499231360236915
-0.031223150562490955,-3.3872334996883593,-0.8300930743235974,0.5999158864768834,0.23506866856362266,1.1499192469417912
-0.06510413359164627,-3.3880983029155307,-0.8839114861604361,0.5999117358331562,0.23503751612053564,1.1499152619115782
-0.0989906371226155,-3.388650353096923,-0.9042065917235029,0.5999074852777014,0.2350063799180692,1.1499111809356024
-0.1328552255123807,-3.3864588389765182,-0.7786094055232523,0.5999031348147698,0.23497525996400745,1.1499070040164763
-0.16670578538267708,-3.3850559870296393,-0.8642423975775595,0.5998986844487115,0.23494415626613038,1.1499027311568724
-0.20055452823173048,-3.3848742849053406,-0.975988395835848,0.5998941341839772,0.2349130688322139,1.1498983623595258
-0.23437313720288847,-3.381860897115798,-0.844892497432033,0.599889484025117,0.2348819976700299,1.1498938976272326
-0.26815615865123266,-3.3783021448344175,-0.8502522748429091,0.5998847339767811,0.23485094278734608,1.1498893369628498
-0.301912238449118,-3.375607979788538,-0.9400237032294427,0.5998798840437196,0.23481990419192628,1.1498846803692966
-0.3356370616305672,-3.37248231814492,-0.9522174389541551,0.5998749342307823,0.2347888818915301,1.1498799278495528
-0.3693175894785424,-3.3680527847975132,-0.9119431126229572,0.5998698845429192,0.23475787589391306,1.1498750794066606
-0.4029592563010471,-3.364166682250477,-0.9821262217931552,0.5998647349851798,0.23472688620682672,1.1498701350437226
-0.43655703156392145,-3.359777526287432,-0.9896172700579652,0.5998594855627137,0.2346959128380185,1.1498650947639033
-0.4701094602834946,-3.3552428719573157,-1.018388379263382,0.5998541362807704,0.23466495579523172,1.1498599585704283
-0.5036133513244889,-3.3503891040994334,-1.0366590637747566,0.5998486871446992,0.23463401508620568,1.149854726466585
-0.5370378409714087,-3.342448964691978,-0.8888073340470773,0.5998431381599492,0.2346030907186755,1.149849398455722
-0.5704239106452266,-3.338606967381786,-1.1710978726974124,0.5998374893320693,0.23457218270037228,1.1498439745412492
-0.6037602530618298,-3.3336342416603233,-1.1406566638207098,0.5998317406667083,0.2345412910390231,1.1498384547266376
-0.6370328246589413,-3.3272571597111478,-1.0934814308471632,0.599825892169615,0.2345104157423508,1.1498328390154202
-0.6702481963631045,-3.321537170416322,-1.1695550413104887,0.599819943846638,0.2344795568180742,1.1498271274111909
-0.7034019146009481,-3.3153718237843623,-1.1795897266637578,0.5998138957037252,0.23444871427390807,1.149821319917605
-0.7364791557963244,-3.307724119537624,-1.1272496007197175,0.5998077477469252,0.23441788811756303,1.1498154165383798
-0.7694731524578331,-3.299399666150866,-1.122796498560517,0.5998014999823857,0.2343870783567456,1.1498094172772928
-0.80238468261738,-3.2911530159546922,-1.1633477543448891,0.5997951524163546,0.23435628499915828,1.149803322138184
-0.8352054345011752,-3.282075188379515,-1.1493028640712004,0.5997887050551793,0.2343255080524993,1.1497971311249542
-0.8679469643707615,-3.27415298695862,-1.254125032909459,0.5997821579053074,0.23429474752446303,1.1497908442415656
-0.900601330594276,-3.2654366223514586,-1.2421819159671459,0.5997755109732859,0.2342640034227395,1.1497844614920418
-0.9331620026480192,-3.256067205374317,-1.2384171338668226,0.5997687642657616,0.2342332757550148,1.1497779828804677
-0.9656380818141402,-3.2476079166121057,-1.3281463547217065,0.5997619177894815,0.23420256452897079,1.1497714084109898
-0.9980277886127923,-3.2389706798652065,-1.3527324663381992,0.5997549715512919,0.23417186975228532,1.1497647380878153
-1.0303082145286762,-3.2280425915883875,-1.2504570327156268,0.5997479255581389,0.23414119143263207,1.1497579719152138
-1.0624907866661757,-3.2182572137499594,-1.353447760244594,0.5997407798170689,0.23411052957768064,1.1497511098975153
-1.0945560778996875,-3.206529123351181,-1.271548933883264,0.5997335343352271,0.23407988419509643,1.1497441520391116
-1.1265172393072376,-3.1961161407550036,-1.3844436453961861,0.5997261891198595,0.23404925529254086,1.1497370983444557
-1.1583623689470444,-3.1845129639806755,-1.3472771092723852,0.5997187441783111,0.2340186428776711,1.1497299488180621
-1.1900906128941946,-3.1728243947150196,-1.3759568938764486,0.5997111995180266,0.2339880469581403,1.1497227034645063
-1.2216939694600994,-3.1603356565904943,-1.3616173552442097,0.5997035551465512,0.2339574675415974,1.1497153622884253
-1.2531778161455565,-3.148384668545706,-1.4271830298662584,0.5996958110715288,0.23392690463568727,1.1497079252945175
-1.284537458766072,-3.1359642620515524,-1.432337903063323,0.5996879673007036,0.23389635824805066,1.1497003924875429
-1.3157697173431697,-3.123225857709765,-1.4463216392617795,0.5996800238419195,0.2338658283863241,1.1496927638723218
-1.3468833331917478,-3.111361584857807,-1.531574061757403,0.5996719807031198,0.23383531505814012,1.1496850394537372
-1.3778661112818817,-3.0982778090133842,-1.4913456913646623,0.5996638378923478,0.23380481827112706,1.1496772192367324
-1.4087186005045351,-3.0852489222653405,-1.5271037318878875,0.599655595417746,0.2337743380329091,1.1496693032263126
-1.4394225669601513,-3.070396645561607,-1.4500945888958685,0.5996472532875573,0.23374387435110622,1.1496612914275435
-1.4699739430366767,-3.0551376076525565,-1.4574385243477064,0.5996388115101235,0.23371342723333444,1.1496531838455533
-1.5003838363968078,-3.040989336013122,-1.5555086820530912,0.5996302700938866,0.2336829966872055,1.1496449804855304
-1.530653324417046,-3.0269488020238002,-1.593530520477693,0.5996216290473878,0.23365258272032705,1.149636681352725
-1.5607614038164255,-3.0108079399379464,-1.4990178589213001,0.5996128883792683,0.23362218534030255,1.1496282864524487
-1.5907183687408017,-2.995696492437628,-1.5914937568087635,0.5996040480982687,0.2335918045547314,1.1496197957900742
-1.6205244266679926,-2.980605792719081,-1.6235558822699896,0.5995951082132294,0.23356144037120874,1.1496112093710356
-1.6501712397440191,-2.964681307602659,-1.6042131615045014,0.5995860687330901,0.23353109279732567,1.1496025272008281
-1.6796564739127926,-2.9485234168773453,-1.62049203530197,0.5995769296668904,0.23350076184066906,1.1495937492850081
-1.708985596184593,-2.9329122271800423,-1.6833042641968041,0.5995676910237693,0.23347044750882162,1.1495848756291938
-1.7381393170388155,-2.9153720854222556,-1.5976342851335819,0.5995583528129654,0.23344014980936198,1.1495759062390642
-1.7671174166221884,-2.897809958337291,-1.6256485159656093,0.5995489150438171,0.2334098687498645,1.1495668411203597
-1.7959117641816988,-2.8794347559510527,-1.6060273993327616,0.599539377725762,0.2333796043378995,1.149557680278882
-1.8245129236173332,-2.8601159435634322,-1.5781815268109836,0.5995297408683374,0.2333493565810331,1.149548423720494
-1.8529333940392654,-2.8420470421932085,-1.6814018597641291,0.5995200044811804,0.2333191254868272,1.14953907145112
-1.8811719398971543,-2.8238545857888844,-1.7023636258668602,0.5995101685740272,0.23328891106283953,1.1495296234767454
-1.909212820398961,-2.804088050180659,-1.6361293351657296,0.5995002331567135,0.2332587133166238,1.1495200798034166
-1.9370631239244478,-2.7850303525486817,-1.7061631171870713,0.5994901982391752,0.23322853225572937,1.149510440437242
-1.9647225368612087,-2.765941293676092,-1.7317689369150764,0.5994800638314468,0.23319836788770154,1.1495007053843909
-1.9921800231078537,-2.7457486246644947,-1.692870650173894,0.5994698299436628,0.23316822022008138,1.149490874651093
-2.019431970137495,-2.7251947029641306,-1.697987214440769,0.5994594965860572,0.2331380892604058,1.1494809482436408
-2.046476217628817,-2.704424749132175,-1.7114900178718158,0.5994490637689633,0.23310797501620759,1.1494709261683866
-2.0733114767749843,-2.683525914616741,-1.7299291207194822,0.599438531502814,0.23307787749501527,1.1494608084317448
-2.099946006712567,-2.6634529937582947,-1.8053320331838412,0.5994278997981415,0.23304779670435322,1.1494505950401908
-2.126361281390274,-2.641527467770668,-1.7201406452701657,0.5994171686655774,0.23301773265174167,1.149440286000261
-2.152557131720789,-2.6195850330515182,-1.744303121363943,0.599406338115853,0.23298768534469655,1.1494298813185533
-2.178534162173696,-2.597703045290719,-1.772846973214721,0.5993954081597986,0.2329576547907298,1.1494193810017266
-2.2042850067308524,-2.575084455715636,-1.7533802207011548,0.5993843788083445,0.232927640997349,1.1494087850565011
-2.229814017452509,-2.5529010721656373,-1.8037194174127391,0.5993732500725197,0.2328976439720576,1.1493980934896584
-2.255121419159823,-2.5307401707313946,-1.829167766261108,0.5993620219634533,0.23286766372235482,1.1493873063080409
-2.2801982917786043,-2.5076872618781687,-1.799557419526863,0.5993506944923731,0.23283770025573577,1.1493764235185524
-2.3050415322361246,-2.4843240457520186,-1.804340878381155,0.5993392676706067,0.23280775357969133,1.149365445128158
-2.32965101816433,-2.460948592820575,-1.8266493642671948,0.599327741509581,0.23277782370170816,1.1493543711438838
-2.354030739330855,-2.4379721166524875,-1.8733319572190796,0.599316116020822,0.23274791062926867,1.1493432015728173
-2.3781783986845926,-2.4147659353737367,-1.8821661037378412,0.5993043912159552,0.23271801436985118,1.1493319364221066
-2.4020847341574956,-2.39063354729029,-1.8489406675934776,0.5992925671067055,0.23268813493092977,1.149320575698962
-2.425737756193262,-2.3653022035766615,-1.7988801647657195,0.599280643704897,0.23265827231997424,1.149309119410654
-2.44914907816225,-2.3411321968987777,-1.889698375466599,0.599268621022453,0.2326284265444503,1.1492975675645145
-2.4723213945267473,-2.3172316364497294,-1.9270599996926023,0.5992564990713963,0.2325985976118194,1.1492859201679368
-2.4952478083787852,-2.292641385203792,-1.906734148982346,0.5992442778638488,0.23256878552953872,1.1492741772283757
-2.5179214830116727,-2.267367463288732,-1.8863286748094257,0.5992319574120317,0.2325389903050613,1.1492623387533458
-2.540345489282517,-2.242400627084421,-1.9248445006733774,0.5992195377282655,0.23250921194583596,1.1492504047504246
-2.562503208448573,-2.215771916605586,-1.8451635659955055,0.5992070188249699,0.2324794504593073,1.1492383752272493
-2.584395944920091,-2.189273647151774,-1.8721900150659563,0.5991944007146636,0.23244970585291563,1.1492262501915187
-2.606011801004871,-2.1615856084780063,-1.8198384489890533,0.5991816834099648,0.23241997813409718,1.1492140296509934
-2.6273553715321585,-2.13435705272876,-1.8657143951558819,0.599168866923591,0.23239026731028384,1.149201713613494
-2.648448161420049,-2.1092789887890753,-2.012701988758964,0.5991559512683584,0.23236057338890334,1.149189302086903
-2.66929424520114,-2.0846083781091096,-2.0554636355506775,0.599142936457183,0.2323308963773791,1.149176795079164
-2.689875180924761,-2.0580935723621123,-1.963133383404513,0.5991298225030792,0.23230123628313046,1.149164192598281
-2.7101834411283616,-2.0308260203600357,-1.935466427152736,0.5991166094191613,0.23227159311357234,1.1491514946523198
-2.7302194252242598,-2.0035984095898196,-1.9548045702552899,0.5991032972186422,0.2322419668761156,1.1491387012494072
-2.7499768948125185,-1.9757469588258914,-1.9340736792931719,0.5990898859148341,0.23221235757816683,1.149125812397731
-2.769465015268416,-1.9488120455897493,-2.005161099463732,0.5990763755211483,0.23218276522712827,1.1491128281055398
-2.788674717609185,-1.920970234076862,-1.9669152232805236,0.5990627660510953,0.2321531898303981,1.1490997483811438
-2.807609056041696,-1.8934338432511317,-2.000766364494251,0.5990490575182845,0.23212363139537007,1.1490865732329139
-2.826256697749457,-1.8647641707761384,-1.9481889736556754,0.5990352499364245,0.23209408992943384,1.1490733026692823
-2.8446178120230745,-1.8361114273617325,-1.9639235441614582,0.5990213433193228,0.2320645654399748,1.149059936698742
-2.862698371492064,-1.808055946898959,-2.014096426051051,0.599007337680886,0.232035057934374,1.1490464753298473
-2.8804870933796876,-1.7788721887623498,-1.9607263468357496,0.5989932330351198,0.23200556742000844,1.1490329185712134
-2.897988692817294,-1.750159943760621,-2.0025877246126456,0.5989790293961287,0.2319760939042506,1.1490192664315166
-2.915181823576253,-1.719313075895921,-1.8881301374170572,0.5989647267781165,0.23194663739446897,1.1490055189194948
-2.9320829101542576,-1.690108657800458,-1.9990583487729912,0.5989503251953858,0.23191719789802762,1.1489916760439456
-2.9486738632384277,-1.6590953084169922,-1.9033129272178937,0.5989358246623382,0.23188777542228645,1.148977737813729
-2.9649638652414887,-1.6290002003061017,-1.9701344761271218,0.5989212251934741,0.23185836997460108,1.1489637042377652
-2.9809573388091013,-1.5993473567612442,-2.008315277495565,0.5989065268033931,0.23182898156232282,1.1489495753250356
-2.9966501024171075,-1.569276360800602,-1.9947282826068515,0.5988917295067935,0.23179961019279885,1.1489353510845832
-3.0120303749526656,-1.5380272535558281,-1.935189271390936,0.5988768333184726,0.23177025587337197,1.148921031525511
-3.0271046543612807,-1.5074279408615154,-1.984489411002852,0.5988618382533267,0.23174091861138074,1.1489066166569837
-3.0418668880093698,-1.4762233648089242,-1.9584293028628046,0.5988467443263508,0.23171159841415956,1.148892106488227
-3.0563109441007406,-1.44440560913709,-1.9313996466871464,0.5988315515526388,0.2316822952890384,1.148877501028527
-3.0704472364984245,-1.413629239768421,-2.002943815702095,0.5988162599473834,0.231653009243343,1.1488628002872316
-3.0842609854729535,-1.3813748974528797,-1.9235144493164764,0.5988008695258764,0.231623740284395,1.148848004273749
-3.097770608609918,-1.3509623136964601,-2.0421589088689385,0.598785380303508,0.23159448841951155,1.1488331129975489
-3.1109703560401702,-1.3199747430251894,-2.016168832203483,0.5987697922957675,0.23156525365600564,1.1488181264681614
-3.123856431382598,-1.2886075342428016,-2.001389432886873,0.598754105518243,0.23153603600118594,1.148803044695178
-3.136412317959923,-1.2555886577324822,-1.9100031562143105,0.5987383199866213,0.23150683546235695,1.1487878676882513
-3.148668085574807,-1.2255767614884279,-2.0967856713832873,0.5987224357166878,0.2314776520468187,1.148772595457094
-3.1606080051108765,-1.1939919536069485,-2.0097102788745835,0.5987064527243268,0.23144848576186702,1.148757228011481
-3.172230782680392,-1.16227775695155,-2.00833682899338,0.5986903710255213,0.2314193366147936,1.148741765361247
-3.183541068241039,-1.131028556064704,-2.0421553194563664,0.598674190636353,0.23139020461288573,1.1487262075162883
-3.194519658770717,-1.0978590529678354,-1.9329246798260324,0.5986579115730022,0.23136108976342623,1.148710554486562
-3.205174100410928,-1.065444164021086,-1.9830081784635305,0.5986415338517481,0.23133199207369398,1.1486948062820856
-3.2154816226002776,-1.0307522189349623,-1.8514096366899968,0.5986250574889684,0.23130291155096339,1.1486789629129384
-3.2254652104955586,-0.9983587895280819,-1.9927927156744334,0.5986084825011394,0.2312738482025045,1.14866302438926
-3.235124437108116,-0.9659226612557131,-1.9941861187140626,0.5985918089048361,0.2312448020355832,1.148646990721251
-3.2444664812700377,-0.934204416192164,-2.0407253550968125,0.5985750367167322,0.2312157730574611,1.1486308619191732
-3.2534803119337967,-0.9013830663759113,-1.9780686912004022,0.5985581659535997,0.2311867612753953,1.1486146379933488
-3.2621714335128495,-0.8691121579052642,-2.0137568963559587,0.5985411966323094,0.23115776669663887,1.148598318954161
-3.2705384677821745,-0.8367034269324823,-2.0080071727729196,0.5985241287698309,0.23112878932844044,1.1485819048120542
-3.2785730083821467,-0.8034540599972091,-1.9597915674769726,0.5985069623832316,0.2310998291780442,1.1485653955775337
-3.286281262657001,-0.7708254274854076,-1.998465867396675,0.5984896974896783,0.23107088625269043,1.1485487912611647
-3.2936638310125224,-0.738256835552174,-2.003352387815577,0.5984723341064356,0.2310419605596147,1.1485320918735746
-3.3007134492310986,-0.7049618218576184,-1.960813942597241,0.5984548722508671,0.2310130521060485,1.1485152974254507
-3.307422112001155,-0.6708662770056272,-1.9132945353176978,0.5984373119404345,0.23098416089921883,1.1484984079275415
-3.313808038315208,-0.6385926314053316,-2.0221345877139885,0.5984196531926982,0.23095528694634862,1.1484814233906562
-3.3198590242281623,-0.6050985912953877,-1.948968580311403,0.5984018960253169,0.23092643025465634,1.148464343825665
-3.325577968759865,-0.5718944531702811,-1.965515872491675,0.5983840404560477,0.23089759083135608,1.148447169243499
-3.330963726133684,-0.5385757373818791,-1.9575467838183742,0.5983660865027464,0.2308687686836578,1.1484298996551496
-3.336008153975595,-0.5044427841910897,-1.9073067564336812,0.5983480341833667,0.23083996381876698,1.1484125350716696
-3.3407250906165773,-0.4716936640982468,-1.9880086471941332,0.598329883515961,0.2308111762438848,1.148395075504172
-3.3451050074188537,-0.43799168022763224,-1.9288432908485866,0.5983116345186799,0.23078240596620825,1.1483775209638314
-3.3491451540644412,-0.4040146645587337,-1.9096304971267266,0.5982932872097726,0.23075365299292983,1.1483598714618823
-3.3528375029930206,-0.3692348928579316,-1.8583944794187082,0.5982748416075861,0.2307249173312378,1.1483421270096208
-3.3561910622123277,-0.33535592193068897,-1.9084950516555395,0.5982562977305664,0.2306961989883161,1.1483242876184028
-3.359190847322274,-0.29997851099463485,-1.8148812931189497,0.5982376555972571,0.2306674979713443,1.1483063532996458
-3.3618411299258195,-0.2650282603545531,-1.835716213893436,0.5982189152263003,0.23063881428749758,1.1482883240648278
-3.364148061663601,-0.2306931737781345,-1.867495050574107,0.5982000766364366,0.23061014794394696,1.1482701999254874
-3.366123030523539,-0.19749688599376597,-1.9303439270775171,0.5981811398465043,0.230581498947859,1.1482519808932243
-3.367760816550705,-0.16377860271660794,-1.893729334407683,0.5981621048754405,0.230552867306396,1.1482336669796982
-3.3690539019297066,-0.12930853790014538,-1.8428665950264758,0.5981429717422799,0.23052425302671573,1.1482152581966305
-3.369997925160829,-0.09440232311223264,-1.8103182369578024,0.5981237404661557,0.23049565611597184,1.1481967545558025
-3.3705938916064992,-0.05959664456704248,-1.8093716442944796,0.5981044110662993,0.23046707658131363,1.1481781560690567
-3.370854571940202,-0.026068033370246997,-1.8784167463192976,0.59808498356204,0.2304385144298858,1.1481594627482963
-3.370780060871038,0.0074511069164061375,-1.8715575783633782,0.5980654579728053,0.2304099696688291,1.1481406746054845
-3.370361690794446,0.04183700765917812,-1.811914976146983,0.5980458343181208,0.2303814423052796,1.148121791652646
-3.3696060910249352,0.07555997695108219,-1.8431628405172227,0.5980261126176101,0.2303529323463691,1.148102813901866
-3.3685128374660604,0.10932535588746298,-1.8319957499682018,0.5980062928909949,0.23032443979922523,1.1480837413652902
-3.3670872065075628,0.14256309584978388,-1.8545215037960292,0.5979863751580952,0.23029596467097102,1.148064574055125
-3.365315096839301,0.17721096682620158,-1.7609149067965428,0.5979663594388283,0.23026750696872525,1.1480453119836374
-3.3632156422337345,0.20994546055664512,-1.8653214275878545,0.5979462457532102,0.23023906669960242,1.148025955163155
-3.3607700176910025,0.24456245427318407,-1.7428215740481041,0.5979260341213545,0.23021064387071252,1.1480065036060665
-3.357983636734417,0.2786380956585381,-1.7644241084550567,0.5979057245634728,0.23018223848916128,1.1479869573248207
-3.3548542733137965,0.312936342062043,-1.7400840404265256,0.5978853170998748,0.2301538505620501,1.1479673163319275
-3.3513752654421434,0.3479007871653012,-1.6887810815298807,0.5978648117509677,0.2301254800964759,1.1479475806399566
-3.3475631797366927,0.3812085705450732,-1.7757991578177483,0.5978442085372572,0.2300971270995313,1.1479277502615393
-3.343411467073793,0.4151712662899678,-1.7246199848712238,0.5978235074793461,0.2300687915783045,1.1479078252093668
